Time_Step,source,target
197,18,32
197,32,18
197,19,33
197,33,19
197,21,34
197,34,21
197,24,36
197,36,24
197,28,37
197,37,28
198,0,1
198,1,0
198,0,38
198,38,0
198,1,2
198,2,1
198,1,24
198,24,1
198,2,3
198,3,2
198,2,17
198,17,2
198,3,4
198,4,3
198,3,13
198,13,3
198,4,5
198,5,4
198,4,7
198,7,4
198,5,6
198,6,5
198,5,10
198,10,5
198,6,7
198,7,6
198,7,8
198,8,7
198,8,38
198,38,8
198,9,10
198,10,9
198,9,12
198,12,9
198,12,13
198,13,12
198,13,14
198,14,13
198,14,15
198,15,14
198,15,16
198,16,15
198,15,18
198,18,15
198,15,20
198,20,15
198,15,23
198,23,15
198,16,17
198,17,16
198,16,26
198,26,16
198,20,21
198,21,20
198,21,22
198,22,21
198,22,23
198,23,22
198,22,35
198,35,22
198,24,25
198,25,24
198,25,26
198,26,25
198,25,27
198,27,25
198,25,28
198,28,25
198,27,28
198,28,27
198,1,29
198,29,1
198,5,30
198,30,5
198,9,31
198,31,9
198,11,10
198,10,11
198,11,12
198,12,11
198,18,19
198,19,18
198,18,32
198,32,18
198,19,33
198,33,19
198,21,34
198,34,21
198,24,36
198,36,24
198,28,37
198,37,28
199,0,1
199,1,0
199,0,38
199,38,0
199,1,2
199,2,1
199,1,24
199,24,1
199,2,3
199,3,2
199,2,17
199,17,2
199,3,4
199,4,3
199,3,13
199,13,3
199,4,5
199,5,4
199,4,7
199,7,4
199,5,6
199,6,5
199,5,10
199,10,5
199,6,7
199,7,6
199,7,8
199,8,7
199,8,38
199,38,8
199,9,10
199,10,9
199,9,12
199,12,9
199,12,13
199,13,12
199,13,14
199,14,13
199,14,15
199,15,14
199,15,16
199,16,15
199,15,18
199,18,15
199,15,20
199,20,15
199,15,23
199,23,15
199,16,17
199,17,16
199,16,26
199,26,16
199,20,21
199,21,20
199,21,22
199,22,21
199,22,23
199,23,22
199,22,35
199,35,22
199,24,25
199,25,24
199,25,26
199,26,25
199,25,27
199,27,25
199,25,28
199,28,25
199,27,28
199,28,27
199,1,29
199,29,1
199,5,30
199,30,5
199,9,31
199,31,9
199,11,10
199,10,11
199,11,12
199,12,11
199,18,19
199,19,18
199,18,32
199,32,18
199,19,33
199,33,19
199,21,34
199,34,21
199,24,36
199,36,24
199,28,37
199,37,28
200,0,1
200,1,0
200,0,38
200,38,0
200,1,2
200,2,1
200,1,24
200,24,1
200,2,3
200,3,2
200,2,17
200,17,2
200,3,4
200,4,3
200,3,13
200,13,3
200,4,5
200,5,4
200,4,7
200,7,4
200,5,6
200,6,5
200,5,10
200,10,5
200,6,7
200,7,6
200,7,8
200,8,7
200,8,38
200,38,8
200,9,10
200,10,9
200,9,12
200,12,9
200,12,13
200,13,12
200,13,14
200,14,13
200,14,15
200,15,14
200,15,16
200,16,15
200,15,18
200,18,15
200,15,20
200,20,15
200,15,23
200,23,15
200,16,17
200,17,16
200,16,26
200,26,16
200,20,21
200,21,20
200,21,22
200,22,21
200,22,23
200,23,22
200,22,35
200,35,22
200,24,25
200,25,24
200,25,26
200,26,25
200,25,27
200,27,25
200,25,28
200,28,25
200,27,28
200,28,27
200,1,29
200,29,1
200,5,30
200,30,5
200,9,31
200,31,9
200,11,10
200,10,11
200,11,12
200,12,11
200,18,19
200,19,18
200,18,32
200,32,18
200,19,33
200,33,19
200,21,34
200,34,21
200,24,36
200,36,24
200,28,37
200,37,28
201,0,1
201,1,0
201,0,38
201,38,0
201,1,2
201,2,1
201,1,24
201,24,1
201,2,3
201,3,2
201,2,17
201,17,2
201,3,4
201,4,3
201,3,13
201,13,3
201,4,5
201,5,4
201,4,7
201,7,4
201,5,6
201,6,5
201,5,10
201,10,5
201,6,7
201,7,6
201,7,8
201,8,7
201,8,38
201,38,8
201,9,10
201,10,9
201,9,12
201,12,9
201,12,13
201,13,12
201,13,14
201,14,13
201,14,15
201,15,14
201,15,16
201,16,15
201,15,18
201,18,15
201,15,20
201,20,15
201,15,23
201,23,15
201,16,17
201,17,16
201,16,26
201,26,16
201,20,21
201,21,20
201,21,22
201,22,21
201,22,23
201,23,22
201,22,35
201,35,22
201,24,25
201,25,24
201,25,26
201,26,25
201,25,27
201,27,25
201,25,28
201,28,25
201,27,28
201,28,27
201,1,29
201,29,1
201,5,30
201,30,5
201,9,31
201,31,9
201,11,10
201,10,11
201,11,12
201,12,11
201,18,19
201,19,18
201,18,32
201,32,18
201,19,33
201,33,19
201,21,34
201,34,21
201,24,36
201,36,24
201,28,37
201,37,28
202,0,1
202,1,0
202,0,38
202,38,0
202,1,2
202,2,1
202,1,24
202,24,1
202,2,3
202,3,2
202,2,17
202,17,2
202,3,4
202,4,3
202,3,13
202,13,3
202,4,5
202,5,4
202,4,7
202,7,4
202,5,6
202,6,5
202,5,10
202,10,5
202,6,7
202,7,6
202,7,8
202,8,7
202,8,38
202,38,8
202,9,12
202,12,9
202,12,13
202,13,12
202,13,14
202,14,13
202,14,15
202,15,14
202,15,16
202,16,15
202,15,18
202,18,15
202,15,20
202,20,15
202,15,23
202,23,15
202,16,17
202,17,16
202,16,26
202,26,16
202,20,21
202,21,20
202,21,22
202,22,21
202,22,23
202,23,22
202,22,35
202,35,22
202,24,25
202,25,24
202,25,26
202,26,25
202,25,27
202,27,25
202,25,28
202,28,25
202,27,28
202,28,27
202,1,29
202,29,1
202,5,30
202,30,5
202,9,31
202,31,9
202,11,10
202,10,11
202,11,12
202,12,11
202,18,19
202,19,18
202,18,32
202,32,18
202,19,33
202,33,19
202,21,34
202,34,21
202,24,36
202,36,24
202,28,37
202,37,28
203,0,1
203,1,0
203,0,38
203,38,0
203,1,2
203,2,1
203,1,24
203,24,1
203,2,3
203,3,2
203,2,17
203,17,2
203,3,4
203,4,3
203,3,13
203,13,3
203,4,5
203,5,4
203,4,7
203,7,4
203,5,6
203,6,5
203,5,10
203,10,5
203,6,7
203,7,6
203,7,8
203,8,7
203,8,38
203,38,8
203,9,10
203,10,9
203,9,12
203,12,9
203,12,13
203,13,12
203,13,14
203,14,13
203,14,15
203,15,14
203,15,16
203,16,15
203,15,18
203,18,15
203,15,20
203,20,15
203,15,23
203,23,15
203,16,17
203,17,16
203,16,26
203,26,16
203,20,21
203,21,20
203,21,22
203,22,21
203,22,23
203,23,22
203,22,35
203,35,22
203,24,25
203,25,24
203,25,26
203,26,25
203,25,27
203,27,25
203,25,28
203,28,25
203,27,28
203,28,27
203,1,29
203,29,1
203,5,30
203,30,5
203,9,31
203,31,9
203,11,10
203,10,11
203,11,12
203,12,11
203,18,19
203,19,18
203,18,32
203,32,18
203,19,33
203,33,19
203,21,34
203,34,21
203,24,36
203,36,24
203,28,37
203,37,28
204,0,1
204,1,0
204,0,38
204,38,0
204,1,2
204,2,1
204,1,24
204,24,1
204,2,3
204,3,2
204,2,17
204,17,2
204,3,4
204,4,3
204,3,13
204,13,3
204,4,5
204,5,4
204,4,7
204,7,4
204,5,6
204,6,5
204,5,10
204,10,5
204,6,7
204,7,6
204,7,8
204,8,7
204,8,38
204,38,8
204,9,10
204,10,9
204,9,12
204,12,9
204,12,13
204,13,12
204,13,14
204,14,13
204,14,15
204,15,14
204,15,16
204,16,15
204,15,18
204,18,15
204,15,20
204,20,15
204,15,23
204,23,15
204,16,17
204,17,16
204,16,26
204,26,16
204,20,21
204,21,20
204,21,22
204,22,21
204,22,23
204,23,22
204,22,35
204,35,22
204,24,25
204,25,24
204,25,26
204,26,25
204,25,27
204,27,25
204,25,28
204,28,25
204,27,28
204,28,27
204,1,29
204,29,1
204,5,30
204,30,5
204,9,31
204,31,9
204,11,10
204,10,11
204,11,12
204,12,11
204,18,19
204,19,18
204,18,32
204,32,18
204,19,33
204,33,19
204,21,34
204,34,21
204,24,36
204,36,24
204,28,37
204,37,28
205,0,1
205,1,0
205,0,38
205,38,0
205,1,2
205,2,1
205,1,24
205,24,1
205,2,3
205,3,2
205,2,17
205,17,2
205,3,4
205,4,3
205,3,13
205,13,3
205,4,5
205,5,4
205,4,7
205,7,4
205,5,6
205,6,5
205,5,10
205,10,5
205,6,7
205,7,6
205,7,8
205,8,7
205,8,38
205,38,8
205,9,10
205,10,9
205,9,12
205,12,9
205,12,13
205,13,12
205,13,14
205,14,13
205,14,15
205,15,14
205,15,16
205,16,15
205,15,18
205,18,15
205,15,20
205,20,15
205,15,23
205,23,15
205,16,17
205,17,16
205,16,26
205,26,16
205,20,21
205,21,20
205,21,22
205,22,21
205,22,23
205,23,22
205,22,35
205,35,22
205,24,25
205,25,24
205,25,26
205,26,25
205,25,27
205,27,25
205,25,28
205,28,25
205,27,28
205,28,27
205,1,29
205,29,1
205,5,30
205,30,5
205,9,31
205,31,9
205,11,10
205,10,11
205,11,12
205,12,11
205,18,19
205,19,18
205,18,32
205,32,18
205,19,33
205,33,19
205,21,34
205,34,21
205,24,36
205,36,24
205,28,37
205,37,28
206,0,1
206,1,0
206,0,38
206,38,0
206,1,2
206,2,1
206,1,24
206,24,1
206,2,3
206,3,2
206,2,17
206,17,2
206,3,4
206,4,3
206,3,13
206,13,3
206,4,5
206,5,4
206,4,7
206,7,4
206,5,6
206,6,5
206,5,10
206,10,5
206,6,7
206,7,6
206,7,8
206,8,7
206,8,38
206,38,8
206,9,10
206,10,9
206,9,12
206,12,9
206,12,13
206,13,12
206,13,14
206,14,13
206,14,15
206,15,14
206,15,16
206,16,15
206,15,18
206,18,15
206,15,20
206,20,15
206,15,23
206,23,15
206,16,17
206,17,16
206,16,26
206,26,16
206,20,21
206,21,20
206,21,22
206,22,21
206,22,23
206,23,22
206,22,35
206,35,22
206,24,25
206,25,24
206,25,26
206,26,25
206,25,27
206,27,25
206,25,28
206,28,25
206,27,28
206,28,27
206,1,29
206,29,1
206,5,30
206,30,5
206,9,31
206,31,9
206,11,10
206,10,11
206,11,12
206,12,11
206,18,19
206,19,18
206,18,32
206,32,18
206,19,33
206,33,19
206,21,34
206,34,21
206,24,36
206,36,24
206,28,37
206,37,28
207,0,1
207,1,0
207,0,38
207,38,0
207,1,2
207,2,1
207,1,24
207,24,1
207,2,3
207,3,2
207,2,17
207,17,2
207,3,4
207,4,3
207,3,13
207,13,3
207,4,5
207,5,4
207,4,7
207,7,4
207,5,6
207,6,5
207,5,10
207,10,5
207,6,7
207,7,6
207,7,8
207,8,7
207,8,38
207,38,8
207,9,10
207,10,9
207,9,12
207,12,9
207,12,13
207,13,12
207,13,14
207,14,13
207,14,15
207,15,14
207,15,16
207,16,15
207,15,18
207,18,15
207,15,20
207,20,15
207,15,23
207,23,15
207,16,17
207,17,16
207,16,26
207,26,16
207,20,21
207,21,20
207,21,22
207,22,21
207,22,23
207,23,22
207,22,35
207,35,22
207,24,25
207,25,24
207,25,26
207,26,25
207,25,27
207,27,25
207,25,28
207,28,25
207,27,28
207,28,27
207,1,29
207,29,1
207,5,30
207,30,5
207,9,31
207,31,9
207,11,10
207,10,11
207,11,12
207,12,11
207,18,19
207,19,18
207,18,32
207,32,18
207,19,33
207,33,19
207,21,34
207,34,21
207,24,36
207,36,24
207,28,37
207,37,28
208,0,1
208,1,0
208,0,38
208,38,0
208,1,2
208,2,1
208,1,24
208,24,1
208,2,3
208,3,2
208,2,17
208,17,2
208,3,4
208,4,3
208,3,13
208,13,3
208,4,5
208,5,4
208,4,7
208,7,4
208,5,6
208,6,5
208,5,10
208,10,5
208,6,7
208,7,6
208,7,8
208,8,7
208,8,38
208,38,8
208,9,10
208,10,9
208,9,12
208,12,9
208,12,13
208,13,12
208,13,14
208,14,13
208,14,15
208,15,14
208,15,16
208,16,15
208,15,18
208,18,15
208,15,20
208,20,15
208,15,23
208,23,15
208,16,17
208,17,16
208,16,26
208,26,16
208,20,21
208,21,20
208,21,22
208,22,21
208,22,23
208,23,22
208,22,35
208,35,22
208,24,25
208,25,24
208,25,26
208,26,25
208,25,27
208,27,25
208,25,28
208,28,25
208,27,28
208,28,27
208,1,29
208,29,1
208,5,30
208,30,5
208,9,31
208,31,9
208,11,10
208,10,11
208,11,12
208,12,11
208,18,19
208,19,18
208,18,32
208,32,18
208,19,33
208,33,19
208,21,34
208,34,21
208,24,36
208,36,24
208,28,37
208,37,28
209,0,1
209,1,0
209,0,38
209,38,0
209,1,2
209,2,1
209,1,24
209,24,1
209,2,3
209,3,2
209,2,17
209,17,2
209,3,4
209,4,3
209,3,13
209,13,3
209,4,5
209,5,4
209,4,7
209,7,4
209,5,6
209,6,5
209,5,10
209,10,5
209,6,7
209,7,6
209,7,8
209,8,7
209,8,38
209,38,8
209,9,10
209,10,9
209,9,12
209,12,9
209,12,13
209,13,12
209,13,14
209,14,13
209,14,15
209,15,14
209,15,16
209,16,15
209,15,18
209,18,15
209,15,20
209,20,15
209,16,17
209,17,16
209,16,26
209,26,16
209,20,21
209,21,20
209,21,22
209,22,21
209,22,23
209,23,22
209,22,35
209,35,22
209,24,25
209,25,24
209,25,26
209,26,25
209,25,27
209,27,25
209,25,28
209,28,25
209,27,28
209,28,27
209,1,29
209,29,1
209,5,30
209,30,5
209,9,31
209,31,9
209,11,10
209,10,11
209,11,12
209,12,11
209,18,19
209,19,18
209,18,32
209,32,18
209,19,33
209,33,19
209,21,34
209,34,21
209,24,36
209,36,24
209,28,37
209,37,28
210,0,1
210,1,0
210,0,38
210,38,0
210,1,2
210,2,1
210,1,24
210,24,1
210,2,3
210,3,2
210,2,17
210,17,2
210,3,4
210,4,3
210,3,13
210,13,3
210,4,5
210,5,4
210,4,7
210,7,4
210,5,6
210,6,5
210,5,10
210,10,5
210,6,7
210,7,6
210,7,8
210,8,7
210,8,38
210,38,8
210,9,10
210,10,9
210,9,12
210,12,9
210,12,13
210,13,12
210,13,14
210,14,13
210,14,15
210,15,14
210,15,16
210,16,15
210,15,18
210,18,15
210,15,20
210,20,15
210,15,23
210,23,15
210,16,17
210,17,16
210,16,26
210,26,16
210,20,21
210,21,20
210,21,22
210,22,21
210,22,23
210,23,22
210,22,35
210,35,22
210,24,25
210,25,24
210,25,26
210,26,25
210,25,27
210,27,25
210,25,28
210,28,25
210,27,28
210,28,27
210,1,29
210,29,1
210,5,30
210,30,5
210,9,31
210,31,9
210,11,10
210,10,11
210,11,12
210,12,11
210,18,19
210,19,18
210,18,32
210,32,18
210,19,33
210,33,19
210,21,34
210,34,21
210,24,36
210,36,24
210,28,37
210,37,28
211,0,1
211,1,0
211,1,2
211,2,1
211,1,24
211,24,1
211,2,3
211,3,2
211,2,17
211,17,2
211,3,4
211,4,3
211,3,13
211,13,3
211,4,5
211,5,4
211,4,7
211,7,4
211,5,6
211,6,5
211,5,10
211,10,5
211,6,7
211,7,6
211,7,8
211,8,7
211,8,38
211,38,8
211,9,10
211,10,9
211,9,12
211,12,9
211,12,13
211,13,12
211,13,14
211,14,13
211,14,15
211,15,14
211,15,16
211,16,15
211,15,18
211,18,15
211,15,20
211,20,15
211,15,23
211,23,15
211,16,17
211,17,16
211,16,26
211,26,16
211,20,21
211,21,20
211,21,22
211,22,21
211,22,23
211,23,22
211,22,35
211,35,22
211,24,25
211,25,24
211,25,26
211,26,25
211,25,27
211,27,25
211,25,28
211,28,25
211,27,28
211,28,27
211,1,29
211,29,1
211,5,30
211,30,5
211,9,31
211,31,9
211,11,10
211,10,11
211,11,12
211,12,11
211,18,19
211,19,18
211,18,32
211,32,18
211,19,33
211,33,19
211,21,34
211,34,21
211,24,36
211,36,24
211,28,37
211,37,28
212,0,1
212,1,0
212,0,38
212,38,0
212,1,2
212,2,1
212,1,24
212,24,1
212,2,3
212,3,2
212,2,17
212,17,2
212,3,4
212,4,3
212,3,13
212,13,3
212,4,5
212,5,4
212,4,7
212,7,4
212,5,6
212,6,5
212,5,10
212,10,5
212,6,7
212,7,6
212,7,8
212,8,7
212,8,38
212,38,8
212,9,10
212,10,9
212,9,12
212,12,9
212,12,13
212,13,12
212,13,14
212,14,13
212,14,15
212,15,14
212,15,16
212,16,15
212,15,18
212,18,15
212,15,20
212,20,15
212,15,23
212,23,15
212,16,17
212,17,16
212,16,26
212,26,16
212,20,21
212,21,20
212,21,22
212,22,21
212,22,23
212,23,22
212,22,35
212,35,22
212,24,25
212,25,24
212,25,26
212,26,25
212,25,27
212,27,25
212,25,28
212,28,25
212,27,28
212,28,27
212,1,29
212,29,1
212,5,30
212,30,5
212,9,31
212,31,9
212,11,10
212,10,11
212,11,12
212,12,11
212,18,19
212,19,18
212,18,32
212,32,18
212,19,33
212,33,19
212,21,34
212,34,21
212,24,36
212,36,24
212,28,37
212,37,28
213,0,1
213,1,0
213,0,38
213,38,0
213,1,2
213,2,1
213,1,24
213,24,1
213,2,3
213,3,2
213,2,17
213,17,2
213,3,4
213,4,3
213,3,13
213,13,3
213,4,5
213,5,4
213,4,7
213,7,4
213,5,6
213,6,5
213,5,10
213,10,5
213,6,7
213,7,6
213,7,8
213,8,7
213,8,38
213,38,8
213,9,10
213,10,9
213,9,12
213,12,9
213,12,13
213,13,12
213,13,14
213,14,13
213,14,15
213,15,14
213,15,16
213,16,15
213,15,18
213,18,15
213,15,20
213,20,15
213,15,23
213,23,15
213,16,17
213,17,16
213,16,26
213,26,16
213,20,21
213,21,20
213,21,22
213,22,21
213,22,23
213,23,22
213,22,35
213,35,22
213,24,25
213,25,24
213,25,26
213,26,25
213,25,27
213,27,25
213,25,28
213,28,25
213,27,28
213,28,27
213,1,29
213,29,1
213,5,30
213,30,5
213,9,31
213,31,9
213,11,10
213,10,11
213,11,12
213,12,11
213,18,19
213,19,18
213,18,32
213,32,18
213,19,33
213,33,19
213,21,34
213,34,21
213,24,36
213,36,24
213,28,37
213,37,28
214,0,1
214,1,0
214,0,38
214,38,0
214,1,2
214,2,1
214,1,24
214,24,1
214,2,3
214,3,2
214,2,17
214,17,2
214,3,4
214,4,3
214,3,13
214,13,3
214,4,5
214,5,4
214,4,7
214,7,4
214,5,6
214,6,5
214,5,10
214,10,5
214,6,7
214,7,6
214,7,8
214,8,7
214,8,38
214,38,8
214,9,10
214,10,9
214,9,12
214,12,9
214,12,13
214,13,12
214,13,14
214,14,13
214,14,15
214,15,14
214,15,16
214,16,15
214,15,18
214,18,15
214,15,20
214,20,15
214,15,23
214,23,15
214,16,17
214,17,16
214,16,26
214,26,16
214,20,21
214,21,20
214,21,22
214,22,21
214,22,23
214,23,22
214,22,35
214,35,22
214,24,25
214,25,24
214,25,26
214,26,25
214,25,27
214,27,25
214,25,28
214,28,25
214,27,28
214,28,27
214,1,29
214,29,1
214,5,30
214,30,5
214,9,31
214,31,9
214,11,10
214,10,11
214,11,12
214,12,11
214,18,19
214,19,18
214,18,32
214,32,18
214,19,33
214,33,19
214,21,34
214,34,21
214,24,36
214,36,24
214,28,37
214,37,28
215,0,1
215,1,0
215,0,38
215,38,0
215,1,2
215,2,1
215,1,24
215,24,1
215,2,3
215,3,2
215,2,17
215,17,2
215,3,4
215,4,3
215,3,13
215,13,3
215,4,5
215,5,4
215,4,7
215,7,4
215,5,6
215,6,5
215,5,10
215,10,5
215,6,7
215,7,6
215,7,8
215,8,7
215,8,38
215,38,8
215,9,10
215,10,9
215,9,12
215,12,9
215,13,14
215,14,13
215,14,15
215,15,14
215,15,16
215,16,15
215,15,18
215,18,15
215,15,20
215,20,15
215,15,23
215,23,15
215,16,17
215,17,16
215,16,26
215,26,16
215,20,21
215,21,20
215,21,22
215,22,21
215,22,23
215,23,22
215,22,35
215,35,22
215,24,25
215,25,24
215,25,26
215,26,25
215,25,27
215,27,25
215,25,28
215,28,25
215,27,28
215,28,27
215,1,29
215,29,1
215,5,30
215,30,5
215,9,31
215,31,9
215,11,10
215,10,11
215,11,12
215,12,11
215,18,19
215,19,18
215,18,32
215,32,18
215,19,33
215,33,19
215,21,34
215,34,21
215,24,36
215,36,24
215,28,37
215,37,28
216,0,1
216,1,0
216,0,38
216,38,0
216,1,2
216,2,1
216,1,24
216,24,1
216,2,3
216,3,2
216,2,17
216,17,2
216,3,4
216,4,3
216,3,13
216,13,3
216,4,5
216,5,4
216,4,7
216,7,4
216,5,6
216,6,5
216,5,10
216,10,5
216,6,7
216,7,6
216,7,8
216,8,7
216,8,38
216,38,8
216,9,10
216,10,9
216,9,12
216,12,9
216,12,13
216,13,12
216,13,14
216,14,13
216,14,15
216,15,14
216,15,16
216,16,15
216,15,18
216,18,15
216,15,20
216,20,15
216,15,23
216,23,15
216,16,17
216,17,16
216,16,26
216,26,16
216,20,21
216,21,20
216,21,22
216,22,21
216,22,23
216,23,22
216,22,35
216,35,22
216,24,25
216,25,24
216,25,26
216,26,25
216,25,27
216,27,25
216,25,28
216,28,25
216,27,28
216,28,27
216,1,29
216,29,1
216,5,30
216,30,5
216,9,31
216,31,9
216,11,10
216,10,11
216,11,12
216,12,11
216,18,19
216,19,18
216,18,32
216,32,18
216,19,33
216,33,19
216,21,34
216,34,21
216,24,36
216,36,24
216,28,37
216,37,28
217,0,1
217,1,0
217,0,38
217,38,0
217,1,2
217,2,1
217,1,24
217,24,1
217,2,3
217,3,2
217,2,17
217,17,2
217,3,4
217,4,3
217,3,13
217,13,3
217,4,5
217,5,4
217,4,7
217,7,4
217,5,10
217,10,5
217,6,7
217,7,6
217,7,8
217,8,7
217,8,38
217,38,8
217,9,10
217,10,9
217,9,12
217,12,9
217,12,13
217,13,12
217,13,14
217,14,13
217,14,15
217,15,14
217,15,16
217,16,15
217,15,18
217,18,15
217,15,20
217,20,15
217,15,23
217,23,15
217,16,17
217,17,16
217,16,26
217,26,16
217,20,21
217,21,20
217,21,22
217,22,21
217,22,23
217,23,22
217,22,35
217,35,22
217,24,25
217,25,24
217,25,26
217,26,25
217,25,27
217,27,25
217,25,28
217,28,25
217,27,28
217,28,27
217,1,29
217,29,1
217,5,30
217,30,5
217,9,31
217,31,9
217,11,10
217,10,11
217,11,12
217,12,11
217,18,19
217,19,18
217,18,32
217,32,18
217,19,33
217,33,19
217,21,34
217,34,21
217,24,36
217,36,24
217,28,37
217,37,28
218,0,1
218,1,0
218,0,38
218,38,0
218,1,2
218,2,1
218,1,24
218,24,1
218,2,3
218,3,2
218,3,4
218,4,3
218,3,13
218,13,3
218,4,5
218,5,4
218,4,7
218,7,4
218,5,6
218,6,5
218,5,10
218,10,5
218,6,7
218,7,6
218,7,8
218,8,7
218,8,38
218,38,8
218,9,10
218,10,9
218,9,12
218,12,9
218,12,13
218,13,12
218,13,14
218,14,13
218,14,15
218,15,14
218,15,16
218,16,15
218,15,18
218,18,15
218,15,20
218,20,15
218,15,23
218,23,15
218,16,17
218,17,16
218,16,26
218,26,16
218,20,21
218,21,20
218,21,22
218,22,21
218,22,23
218,23,22
218,22,35
218,35,22
218,24,25
218,25,24
218,25,26
218,26,25
218,25,27
218,27,25
218,25,28
218,28,25
218,27,28
218,28,27
218,1,29
218,29,1
218,5,30
218,30,5
218,9,31
218,31,9
218,11,10
218,10,11
218,11,12
218,12,11
218,18,19
218,19,18
218,18,32
218,32,18
218,19,33
218,33,19
218,21,34
218,34,21
218,24,36
218,36,24
218,28,37
218,37,28
219,0,1
219,1,0
219,0,38
219,38,0
219,1,2
219,2,1
219,1,24
219,24,1
219,2,3
219,3,2
219,2,17
219,17,2
219,3,4
219,4,3
219,3,13
219,13,3
219,4,5
219,5,4
219,4,7
219,7,4
219,5,6
219,6,5
219,5,10
219,10,5
219,6,7
219,7,6
219,7,8
219,8,7
219,8,38
219,38,8
219,9,10
219,10,9
219,9,12
219,12,9
219,12,13
219,13,12
219,13,14
219,14,13
219,14,15
219,15,14
219,15,16
219,16,15
219,15,18
219,18,15
219,15,20
219,20,15
219,15,23
219,23,15
219,16,17
219,17,16
219,16,26
219,26,16
219,20,21
219,21,20
219,21,22
219,22,21
219,22,23
219,23,22
219,22,35
219,35,22
219,24,25
219,25,24
219,25,26
219,26,25
219,25,27
219,27,25
219,25,28
219,28,25
219,27,28
219,28,27
219,1,29
219,29,1
219,5,30
219,30,5
219,9,31
219,31,9
219,11,10
219,10,11
219,11,12
219,12,11
219,18,19
219,19,18
219,18,32
219,32,18
219,19,33
219,33,19
219,21,34
219,34,21
219,24,36
219,36,24
219,28,37
219,37,28
220,0,1
220,1,0
220,0,38
220,38,0
220,1,2
220,2,1
220,1,24
220,24,1
220,2,3
220,3,2
220,2,17
220,17,2
220,3,4
220,4,3
220,3,13
220,13,3
220,4,5
220,5,4
220,4,7
220,7,4
220,5,6
220,6,5
220,5,10
220,10,5
220,6,7
220,7,6
220,7,8
220,8,7
220,8,38
220,38,8
220,9,10
220,10,9
220,9,12
220,12,9
220,12,13
220,13,12
220,13,14
220,14,13
220,14,15
220,15,14
220,15,16
220,16,15
220,15,18
220,18,15
220,15,20
220,20,15
220,15,23
220,23,15
220,16,17
220,17,16
220,16,26
220,26,16
220,20,21
220,21,20
220,21,22
220,22,21
220,22,23
220,23,22
220,22,35
220,35,22
220,24,25
220,25,24
220,25,26
220,26,25
220,25,27
220,27,25
220,25,28
220,28,25
220,27,28
220,28,27
220,1,29
220,29,1
220,5,30
220,30,5
220,9,31
220,31,9
220,11,10
220,10,11
220,11,12
220,12,11
220,18,19
220,19,18
220,18,32
220,32,18
220,19,33
220,33,19
220,21,34
220,34,21
220,24,36
220,36,24
220,28,37
220,37,28
221,0,1
221,1,0
221,0,38
221,38,0
221,1,2
221,2,1
221,1,24
221,24,1
221,2,3
221,3,2
221,2,17
221,17,2
221,3,4
221,4,3
221,3,13
221,13,3
221,4,5
221,5,4
221,4,7
221,7,4
221,5,6
221,6,5
221,5,10
221,10,5
221,6,7
221,7,6
221,7,8
221,8,7
221,8,38
221,38,8
221,9,10
221,10,9
221,9,12
221,12,9
221,12,13
221,13,12
221,13,14
221,14,13
221,14,15
221,15,14
221,15,16
221,16,15
221,15,18
221,18,15
221,15,20
221,20,15
221,15,23
221,23,15
221,16,17
221,17,16
221,16,26
221,26,16
221,20,21
221,21,20
221,21,22
221,22,21
221,22,23
221,23,22
221,22,35
221,35,22
221,24,25
221,25,24
221,25,26
221,26,25
221,25,27
221,27,25
221,25,28
221,28,25
221,27,28
221,28,27
221,1,29
221,29,1
221,5,30
221,30,5
221,9,31
221,31,9
221,11,10
221,10,11
221,11,12
221,12,11
221,18,19
221,19,18
221,18,32
221,32,18
221,19,33
221,33,19
221,21,34
221,34,21
221,24,36
221,36,24
221,28,37
221,37,28
222,0,1
222,1,0
222,0,38
222,38,0
222,1,2
222,2,1
222,1,24
222,24,1
222,2,3
222,3,2
222,2,17
222,17,2
222,3,4
222,4,3
222,3,13
222,13,3
222,4,5
222,5,4
222,4,7
222,7,4
222,5,6
222,6,5
222,5,10
222,10,5
222,6,7
222,7,6
222,7,8
222,8,7
222,8,38
222,38,8
222,9,10
222,10,9
222,9,12
222,12,9
222,12,13
222,13,12
222,13,14
222,14,13
222,14,15
222,15,14
222,15,16
222,16,15
222,15,18
222,18,15
222,15,20
222,20,15
222,15,23
222,23,15
222,16,17
222,17,16
222,16,26
222,26,16
222,20,21
222,21,20
222,21,22
222,22,21
222,22,23
222,23,22
222,22,35
222,35,22
222,24,25
222,25,24
222,25,26
222,26,25
222,25,27
222,27,25
222,25,28
222,28,25
222,27,28
222,28,27
222,1,29
222,29,1
222,5,30
222,30,5
222,9,31
222,31,9
222,11,10
222,10,11
222,11,12
222,12,11
222,18,19
222,19,18
222,18,32
222,32,18
222,19,33
222,33,19
222,21,34
222,34,21
222,24,36
222,36,24
222,28,37
222,37,28
223,0,1
223,1,0
223,0,38
223,38,0
223,1,2
223,2,1
223,1,24
223,24,1
223,2,3
223,3,2
223,2,17
223,17,2
223,3,4
223,4,3
223,3,13
223,13,3
223,4,5
223,5,4
223,4,7
223,7,4
223,5,6
223,6,5
223,5,10
223,10,5
223,6,7
223,7,6
223,7,8
223,8,7
223,8,38
223,38,8
223,9,10
223,10,9
223,9,12
